"SubNo"	"Hemisphere"	"ScalpLocation"	"CoilOrient"	"Block"	"Trial"	"Condition"	"Corr"	"Response"	"ACC"	"RT"	"Actual.orientation"	"Annoyance"	"Pain"	"Twitches"	"Visible.twitch"	"Av.RT.Prac"	"RT.Diff"	"Task"	"Congruence"	"Axes"	"HomLocation"	"RefLocation"
"126"	"1"	"1"	"20"	"NW"	7	6	"incon_r"	"n"	"n"	"1"	0.360125	"NW"	1	0	1	0	0.4346445	-0.0745195	"Flanker"	"Incong"	"NW.SE"	"AF"	"20"
"127"	"1"	"1"	"20"	"NW"	7	7	"incon_l"	"c"	"c"	"1"	0.341114	"NW"	1	0	1	0	0.4339483	-0.0928343	"Flanker"	"Incong"	"NW.SE"	"AF"	"20"
"128"	"1"	"1"	"20"	"NW"	7	8	"cong_l"	"c"	"c"	"1"	0.335141	"NW"	1	0	1	0	0.4105801	-0.0754391	"Flanker"	"Cong"	"NW.SE"	"AF"	"20"
"129"	"1"	"1"	"20"	"NW"	7	9	"cong_r"	"n"	"n"	"1"	0.32887	"NW"	1	0	1	0	0.390825	-0.061955	"Flanker"	"Cong"	"NW.SE"	"AF"	"20"
"130"	"1"	"1"	"20"	"NW"	7	10	"incon_r"	"n"	"n"	"1"	0.258502	"NW"	1	0	1	0	0.4346445	-0.1761425	"Flanker"	"Incong"	"NW.SE"	"AF"	"20"
"131"	"1"	"1"	"20"	"W"	7	11	"cong_l"	"c"	"c"	"1"	0.367993	"W"	1	1	2	0	0.4105801	-0.0425871	"Flanker"	"Cong"	"E.W"	"AF"	"20"
"132"	"1"	"1"	"20"	"W"	7	12	"cong_r"	"n"	"n"	"1"	0.293305	"W"	1	1	2	0	0.390825	-0.09752	"Flanker"	"Cong"	"E.W"	"AF"	"20"
"133"	"1"	"1"	"20"	"W"	7	13	"incon_r"	"n"	"n"	"1"	0.51166	"W"	1	1	2	0	0.4346445	0.0770155	"Flanker"	"Incong"	"E.W"	"AF"	"20"
"134"	"1"	"1"	"20"	"W"	7	14	"incon_l"	"c"	"c"	"1"	0.408755	"W"	1	1	2	0	0.4339483	-0.0251933	"Flanker"	"Incong"	"E.W"	"AF"	"20"
"135"	"1"	"1"	"20"	"W"	7	15	"cong_l"	"c"	"c"	"1"	0.370556	"W"	1	1	2	0	0.4105801	-0.0400241000000001	"Flanker"	"Cong"	"E.W"	"AF"	"20"
"136"	"1"	"1"	"20"	"SW"	7	16	"incon_r"	"n"	"n"	"1"	0.385032	"SW"	1	0	1	0	0.4346445	-0.0496125	"Flanker"	"Incong"	"NE.SW"	"AF"	"20"
"137"	"1"	"1"	"20"	"SW"	7	17	"cong_l"	"c"	"c"	"1"	0.330798	"SW"	1	0	1	0	0.4105801	-0.0797821000000001	"Flanker"	"Cong"	"NE.SW"	"AF"	"20"
"138"	"1"	"1"	"20"	"SW"	7	18	"incon_l"	"c"	"c"	"1"	0.388337	"SW"	1	0	1	0	0.4339483	-0.0456113	"Flanker"	"Incong"	"NE.SW"	"AF"	"20"
"139"	"1"	"1"	"20"	"SW"	7	19	"cong_r"	"n"	"n"	"1"	0.334232	"SW"	1	0	1	0	0.390825	-0.056593	"Flanker"	"Cong"	"NE.SW"	"AF"	"20"
"140"	"1"	"1"	"20"	"SW"	7	20	"cong_r"	"n"	"n"	"1"	0.375973	"SW"	1	0	1	0	0.390825	-0.014852	"Flanker"	"Cong"	"NE.SW"	"AF"	"20"
"141"	"1"	"1"	"108"	"S"	8	1	"cong_l"	"c"	"c"	"1"	0.407175	"S"	3	1	4	5	0.4105801	-0.00340510000000005	"Flanker"	"Cong"	"N.S"	"TPJ"	"108"
"142"	"1"	"1"	"108"	"S"	8	2	"incon_l"	"c"	"c"	"1"	0.41745	"S"	3	1	4	5	0.4339483	-0.0164983	"Flanker"	"Incong"	"N.S"	"TPJ"	"108"
"143"	"1"	"1"	"108"	"S"	8	3	"cong_l"	"c"	"c"	"1"	0.363121	"S"	3	1	4	5	0.4105801	-0.0474591	"Flanker"	"Cong"	"N.S"	"TPJ"	"108"
"144"	"1"	"1"	"108"	"S"	8	4	"cong_r"	"n"	"n"	"1"	0.341297	"S"	3	1	4	5	0.390825	-0.049528	"Flanker"	"Cong"	"N.S"	"TPJ"	"108"
"145"	"1"	"1"	"108"	"S"	8	5	"incon_r"	"n"	"n"	"1"	0.574194	"S"	3	1	4	5	0.4346445	0.1395495	"Flanker"	"Incong"	"N.S"	"TPJ"	"108"
"146"	"1"	"1"	"108"	"SW"	8	6	"incon_r"	"n"	"n"	"1"	0.425332	"SW"	1	1	3	0	0.4346445	-0.0093125	"Flanker"	"Incong"	"NE.SW"	"TPJ"	"108"
"147"	"1"	"1"	"108"	"SW"	8	7	"incon_l"	"c"	"c"	"1"	0.385549	"SW"	1	1	3	0	0.4339483	-0.0483993	"Flanker"	"Incong"	"NE.SW"	"TPJ"	"108"
"148"	"1"	"1"	"108"	"SW"	8	8	"cong_r"	"n"	"n"	"1"	0.304647	"SW"	1	1	3	0	0.390825	-0.086178	"Flanker"	"Cong"	"NE.SW"	"TPJ"	"108"
"149"	"1"	"1"	"108"	"SW"	8	9	"incon_l"	"c"	"c"	"1"	0.357794	"SW"	1	1	3	0	0.4339483	-0.0761543	"Flanker"	"Incong"	"NE.SW"	"TPJ"	"108"
"150"	"1"	"1"	"108"	"SW"	8	10	"cong_l"	"c"	"c"	"1"	0.415967	"SW"	1	1	3	0	0.4105801	0.00538689999999992	"Flanker"	"Cong"	"NE.SW"	"TPJ"	"108"
"151"	"1"	"1"	"108"	"NW"	8	11	"cong_l"	"c"	"c"	"1"	0.404052	"NW"	2	1	4	4	0.4105801	-0.00652810000000004	"Flanker"	"Cong"	"NW.SE"	"TPJ"	"108"
"152"	"1"	"1"	"108"	"NW"	8	12	"cong_r"	"n"	"n"	"1"	0.398514	"NW"	2	1	4	4	0.390825	0.007689	"Flanker"	"Cong"	"NW.SE"	"TPJ"	"108"
"153"	"1"	"1"	"108"	"NW"	8	13	"cong_r"	"n"	"n"	"1"	0.487677	"NW"	2	1	4	4	0.390825	0.096852	"Flanker"	"Cong"	"NW.SE"	"TPJ"	"108"
"154"	"1"	"1"	"108"	"NW"	8	14	"incon_r"	"n"	"n"	"1"	0.450794	"NW"	2	1	4	4	0.4346445	0.0161495	"Flanker"	"Incong"	"NW.SE"	"TPJ"	"108"
"155"	"1"	"1"	"108"	"NW"	8	15	"incon_l"	"c"	"c"	"1"	0.491767	"NW"	2	1	4	4	0.4339483	0.0578187000000001	"Flanker"	"Incong"	"NW.SE"	"TPJ"	"108"
"156"	"1"	"1"	"108"	"W"	8	16	"incon_l"	"c"	"c"	"1"	0.500735	"E"	1	1	2	3	0.4339483	0.0667867000000001	"Flanker"	"Incong"	"E.W"	"TPJ"	"108"
"157"	"1"	"1"	"108"	"W"	8	17	"incon_r"	"n"	"n"	"1"	0.431554	"E"	1	1	2	3	0.4346445	-0.0030905	"Flanker"	"Incong"	"E.W"	"TPJ"	"108"
"158"	"1"	"1"	"108"	"W"	8	18	"cong_r"	"n"	"n"	"1"	0.456775	"E"	1	1	2	3	0.390825	0.06595	"Flanker"	"Cong"	"E.W"	"TPJ"	"108"
"159"	"1"	"1"	"108"	"W"	8	19	"incon_r"	"n"	"n"	"1"	0.46629	"E"	1	1	2	3	0.4346445	0.0316455	"Flanker"	"Incong"	"E.W"	"TPJ"	"108"
"160"	"1"	"1"	"108"	"W"	8	20	"cong_l"	"c"	"c"	"1"	0.427967	"E"	1	1	2	3	0.4105801	0.0173868999999999	"Flanker"	"Cong"	"E.W"	"TPJ"	"108"
"161"	"1"	"1"	"19"	"SW"	9	1	"cong_r"	"n"	"n"	"1"	0.415359	"SW"	2	1	2	0	0.390825	0.024534	"Flanker"	"Cong"	"NE.SW"	"FP"	"19"
"162"	"1"	"1"	"19"	"SW"	9	2	"incon_r"	"n"	"n"	"1"	0.457071	"SW"	2	1	2	0	0.4346445	0.0224265	"Flanker"	"Incong"	"NE.SW"	"FP"	"19"
"163"	"1"	"1"	"19"	"SW"	9	3	"cong_l"	"c"	"c"	"1"	0.40257	"SW"	2	1	2	0	0.4105801	-0.00801010000000008	"Flanker"	"Cong"	"NE.SW"	"FP"	"19"
"164"	"1"	"1"	"19"	"SW"	9	4	"incon_l"	"c"	"c"	"1"	0.412654	"SW"	2	1	2	0	0.4339483	-0.0212942999999999	"Flanker"	"Incong"	"NE.SW"	"FP"	"19"
"165"	"1"	"1"	"19"	"SW"	9	5	"incon_l"	"c"	"c"	"1"	0.358311	"SW"	2	1	2	0	0.4339483	-0.0756373	"Flanker"	"Incong"	"NE.SW"	"FP"	"19"
"166"	"1"	"1"	"19"	"S"	9	6	"incon_r"	"n"	"n"	"1"	0.403864	"S"	3	4	4	1	0.4346445	-0.0307805	"Flanker"	"Incong"	"N.S"	"FP"	"19"
"167"	"1"	"1"	"19"	"S"	9	7	"cong_l"	"c"	"c"	"1"	0.461468	"S"	3	4	4	1	0.4105801	0.0508878999999999	"Flanker"	"Cong"	"N.S"	"FP"	"19"
"168"	"1"	"1"	"19"	"S"	9	8	"incon_l"	"c"	"c"	"1"	0.503649	"S"	3	4	4	1	0.4339483	0.0697007000000001	"Flanker"	"Incong"	"N.S"	"FP"	"19"
"169"	"1"	"1"	"19"	"S"	9	9	"incon_r"	"n"	"n"	"1"	0.497339	"S"	3	4	4	1	0.4346445	0.0626945	"Flanker"	"Incong"	"N.S"	"FP"	"19"
"170"	"1"	"1"	"19"	"S"	9	10	"cong_r"	"n"	"n"	"1"	0.379477	"S"	3	4	4	1	0.390825	-0.011348	"Flanker"	"Cong"	"N.S"	"FP"	"19"
"171"	"1"	"1"	"19"	"W"	9	11	"incon_r"	"n"	"n"	"1"	0.354857	"W"	2	2	2	1	0.4346445	-0.0797875	"Flanker"	"Incong"	"E.W"	"FP"	"19"
"172"	"1"	"1"	"19"	"W"	9	12	"cong_r"	"n"	"n"	"1"	0.364489	"W"	2	2	2	1	0.390825	-0.026336	"Flanker"	"Cong"	"E.W"	"FP"	"19"
"173"	"1"	"1"	"19"	"W"	9	13	"cong_l"	"c"	"c"	"1"	0.358406	"W"	2	2	2	1	0.4105801	-0.0521741000000001	"Flanker"	"Cong"	"E.W"	"FP"	"19"
"174"	"1"	"1"	"19"	"W"	9	14	"cong_l"	"c"	"c"	"1"	0.384262	"W"	2	2	2	1	0.4105801	-0.0263181000000001	"Flanker"	"Cong"	"E.W"	"FP"	"19"
"175"	"1"	"1"	"19"	"W"	9	15	"incon_l"	"c"	"c"	"1"	0.426275	"W"	2	2	2	1	0.4339483	-0.00767329999999994	"Flanker"	"Incong"	"E.W"	"FP"	"19"
"176"	"1"	"1"	"19"	"NW"	9	16	"cong_r"	"n"	"n"	"1"	0.355412	"SE"	1	1	1	0	0.390825	-0.035413	"Flanker"	"Cong"	"NW.SE"	"FP"	"19"
"177"	"1"	"1"	"19"	"NW"	9	17	"cong_l"	"c"	"c"	"1"	0.317048	"SE"	1	1	1	0	0.4105801	-0.0935321000000001	"Flanker"	"Cong"	"NW.SE"	"FP"	"19"
"178"	"1"	"1"	"19"	"NW"	9	18	"incon_r"	"n"	"n"	"1"	0.311244	"SE"	1	1	1	0	0.4346445	-0.1234005	"Flanker"	"Incong"	"NW.SE"	"FP"	"19"
"179"	"1"	"1"	"19"	"NW"	9	19	"cong_r"	"n"	"n"	"1"	0.304729	"SE"	1	1	1	0	0.390825	-0.086096	"Flanker"	"Cong"	"NW.SE"	"FP"	"19"
"180"	"1"	"1"	"19"	"NW"	9	20	"incon_l"	"c"	"c"	"1"	0.346641	"SE"	1	1	1	0	0.4339483	-0.0873073	"Flanker"	"Incong"	"NW.SE"	"FP"	"19"
"181"	"1"	"1"	"21"	"NW"	10	1	"incon_l"	"c"	"c"	"1"	0.321909	"SE"	1	0	1	0	0.4339483	-0.1120393	"Flanker"	"Incong"	"NW.SE"	"F3.4"	"21"
"182"	"1"	"1"	"21"	"NW"	10	2	"cong_l"	"c"	"c"	"1"	0.364512	"SE"	1	0	1	0	0.4105801	-0.0460681000000001	"Flanker"	"Cong"	"NW.SE"	"F3.4"	"21"
"183"	"1"	"1"	"21"	"NW"	10	3	"cong_r"	"n"	"n"	"1"	0.374415	"SE"	1	0	1	0	0.390825	-0.01641	"Flanker"	"Cong"	"NW.SE"	"F3.4"	"21"
"184"	"1"	"1"	"21"	"NW"	10	4	"incon_r"	"n"	"n"	"1"	0.464439	"SE"	1	0	1	0	0.4346445	0.0297945	"Flanker"	"Incong"	"NW.SE"	"F3.4"	"21"
"185"	"1"	"1"	"21"	"NW"	10	5	"incon_r"	"n"	"n"	"1"	0.505971	"SE"	1	0	1	0	0.4346445	0.0713265	"Flanker"	"Incong"	"NW.SE"	"F3.4"	"21"
"186"	"1"	"1"	"21"	"SW"	10	6	"cong_l"	"c"	"c"	"1"	0.380571	"SW"	1	0	1	0	0.4105801	-0.0300091000000001	"Flanker"	"Cong"	"NE.SW"	"F3.4"	"21"
"187"	"1"	"1"	"21"	"SW"	10	7	"incon_r"	"n"	"n"	"1"	0.342748	"SW"	1	0	1	0	0.4346445	-0.0918965	"Flanker"	"Incong"	"NE.SW"	"F3.4"	"21"
"188"	"1"	"1"	"21"	"SW"	10	8	"incon_l"	"c"	"c"	"1"	0.38805	"SW"	1	0	1	0	0.4339483	-0.0458982999999999	"Flanker"	"Incong"	"NE.SW"	"F3.4"	"21"
"189"	"1"	"1"	"21"	"SW"	10	9	"cong_r"	"n"	"n"	"1"	0.349566	"SW"	1	0	1	0	0.390825	-0.041259	"Flanker"	"Cong"	"NE.SW"	"F3.4"	"21"
"190"	"1"	"1"	"21"	"SW"	10	10	"cong_r"	"n"	"n"	"1"	0.391314	"SW"	1	0	1	0	0.390825	0.000489000000000017	"Flanker"	"Cong"	"NE.SW"	"F3.4"	"21"
"191"	"1"	"1"	"21"	"W"	10	11	"incon_r"	"n"	"n"	"1"	0.375292	"W"	1	0	1	0	0.4346445	-0.0593525	"Flanker"	"Incong"	"E.W"	"F3.4"	"21"
"192"	"1"	"1"	"21"	"W"	10	12	"cong_r"	"n"	"n"	"1"	0.352906	"W"	1	0	1	0	0.390825	-0.037919	"Flanker"	"Cong"	"E.W"	"F3.4"	"21"
"193"	"1"	"1"	"21"	"W"	10	13	"incon_l"	"c"	"c"	"1"	0.378515	"W"	1	0	1	0	0.4339483	-0.0554333	"Flanker"	"Incong"	"E.W"	"F3.4"	"21"
"194"	"1"	"1"	"21"	"W"	10	14	"cong_l"	"c"	"c"	"1"	0.420844	"W"	1	0	1	0	0.4105801	0.0102638999999999	"Flanker"	"Cong"	"E.W"	"F3.4"	"21"
"195"	"1"	"1"	"21"	"W"	10	15	"cong_l"	"c"	"c"	"1"	0.39813	"W"	1	0	1	0	0.4105801	-0.0124501000000001	"Flanker"	"Cong"	"E.W"	"F3.4"	"21"
"196"	"1"	"1"	"21"	"S"	10	16	"cong_r"	"n"	"n"	"1"	0.320374	"S"	1	0	1	0	0.390825	-0.070451	"Flanker"	"Cong"	"N.S"	"F3.4"	"21"
"197"	"1"	"1"	"21"	"S"	10	17	"cong_l"	"c"	"c"	"1"	0.346549	"S"	1	0	1	0	0.4105801	-0.0640311000000001	"Flanker"	"Cong"	"N.S"	"F3.4"	"21"
"198"	"1"	"1"	"21"	"S"	10	18	"incon_l"	"c"	"n"	"0"	0.308097	"S"	1	0	1	0	0.4339483	-0.1258513	"Flanker"	"Incong"	"N.S"	"F3.4"	"21"
"199"	"1"	"1"	"21"	"S"	10	19	"incon_l"	"c"	"c"	"1"	0.350379	"S"	1	0	1	0	0.4339483	-0.0835693	"Flanker"	"Incong"	"N.S"	"F3.4"	"21"
"200"	"1"	"1"	"21"	"S"	10	20	"incon_r"	"n"	"n"	"1"	0.455536	"S"	1	0	1	0	0.4346445	0.0208915	"Flanker"	"Incong"	"N.S"	"F3.4"	"21"
"201"	"1"	"1"	"29"	"SW"	11	1	"incon_l"	"c"	"c"	"1"	0.516622	"SW"	0	0	1	0	0.4339483	0.0826737000000001	"Flanker"	"Incong"	"NE.SW"	"P3.4"	"29"
"202"	"1"	"1"	"29"	"SW"	11	2	"cong_r"	"n"	"n"	"1"	0.47827	"SW"	0	0	1	0	0.390825	0.087445	"Flanker"	"Cong"	"NE.SW"	"P3.4"	"29"
"203"	"1"	"1"	"29"	"SW"	11	3	"incon_r"	"n"	"n"	"1"	0.488139	"SW"	0	0	1	0	0.4346445	0.0534945	"Flanker"	"Incong"	"NE.SW"	"P3.4"	"29"
"204"	"1"	"1"	"29"	"SW"	11	4	"incon_l"	"c"	"c"	"1"	0.450093	"SW"	0	0	1	0	0.4339483	0.0161447000000001	"Flanker"	"Incong"	"NE.SW"	"P3.4"	"29"
"205"	"1"	"1"	"29"	"SW"	11	5	"cong_l"	"c"	"c"	"1"	0.379816	"SW"	0	0	1	0	0.4105801	-0.0307641000000001	"Flanker"	"Cong"	"NE.SW"	"P3.4"	"29"
"206"	"1"	"1"	"29"	"NW"	11	6	"cong_l"	"c"	"c"	"1"	0.584481	"NW"	0	0	1	0	0.4105801	0.1739009	"Flanker"	"Cong"	"NW.SE"	"P3.4"	"29"
"207"	"1"	"1"	"29"	"NW"	11	7	"incon_l"	"c"	"c"	"1"	0.402148	"NW"	0	0	1	0	0.4339483	-0.0318002999999999	"Flanker"	"Incong"	"NW.SE"	"P3.4"	"29"
"208"	"1"	"1"	"29"	"NW"	11	8	"incon_r"	"n"	"n"	"1"	0.427918	"NW"	0	0	1	0	0.4346445	-0.00672649999999997	"Flanker"	"Incong"	"NW.SE"	"P3.4"	"29"
"209"	"1"	"1"	"29"	"NW"	11	9	"cong_r"	"n"	"n"	"1"	0.405982	"NW"	0	0	1	0	0.390825	0.015157	"Flanker"	"Cong"	"NW.SE"	"P3.4"	"29"
"210"	"1"	"1"	"29"	"NW"	11	10	"incon_r"	"n"	"n"	"1"	0.400036	"NW"	0	0	1	0	0.4346445	-0.0346085	"Flanker"	"Incong"	"NW.SE"	"P3.4"	"29"
"211"	"1"	"1"	"29"	"S"	11	11	"cong_l"	"c"	"c"	"1"	0.401678	"S"	0	0	1	0	0.4105801	-0.00890210000000008	"Flanker"	"Cong"	"N.S"	"P3.4"	"29"
"212"	"1"	"1"	"29"	"S"	11	12	"incon_l"	"c"	"c"	"1"	0.411592	"S"	0	0	1	0	0.4339483	-0.0223562999999999	"Flanker"	"Incong"	"N.S"	"P3.4"	"29"
"213"	"1"	"1"	"29"	"S"	11	13	"incon_r"	"n"	"n"	"1"	0.405396	"S"	0	0	1	0	0.4346445	-0.0292485	"Flanker"	"Incong"	"N.S"	"P3.4"	"29"
"214"	"1"	"1"	"29"	"S"	11	14	"cong_l"	"c"	"c"	"1"	0.383085	"S"	0	0	1	0	0.4105801	-0.0274951000000001	"Flanker"	"Cong"	"N.S"	"P3.4"	"29"
"215"	"1"	"1"	"29"	"S"	11	15	"cong_r"	"n"	"n"	"1"	0.376783	"S"	0	0	1	0	0.390825	-0.014042	"Flanker"	"Cong"	"N.S"	"P3.4"	"29"
"216"	"1"	"1"	"29"	"W"	11	16	"incon_l"	"c"	"c"	"1"	0.448391	"W"	0	0	1	0	0.4339483	0.0144427	"Flanker"	"Incong"	"E.W"	"P3.4"	"29"
"217"	"1"	"1"	"29"	"W"	11	17	"incon_r"	"n"	"n"	"1"	0.362343	"W"	0	0	1	0	0.4346445	-0.0723015	"Flanker"	"Incong"	"E.W"	"P3.4"	"29"
"218"	"1"	"1"	"29"	"W"	11	18	"cong_r"	"n"	"n"	"1"	0.389387	"W"	0	0	1	0	0.390825	-0.00143799999999999	"Flanker"	"Cong"	"E.W"	"P3.4"	"29"
"219"	"1"	"1"	"29"	"W"	11	19	"cong_l"	"c"	"c"	"1"	0.349594	"W"	0	0	1	0	0.4105801	-0.0609861	"Flanker"	"Cong"	"E.W"	"P3.4"	"29"
"220"	"1"	"1"	"29"	"W"	11	20	"cong_r"	"n"	"n"	"1"	0.375428	"W"	0	0	1	0	0.390825	-0.015397	"Flanker"	"Cong"	"E.W"	"P3.4"	"29"
"221"	"1"	"1"	"1"	"NW"	12	1	"cong_l"	"c"	"c"	"1"	0.402421	"SE"	0	0	0	0	0.4105801	-0.00815910000000009	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"222"	"1"	"1"	"1"	"NW"	12	2	"incon_r"	"n"	"n"	"1"	0.39624	"SE"	0	0	0	0	0.4346445	-0.0384045	"Flanker"	"Incong"	"NW.SE"	"FZ"	"2"
"223"	"1"	"1"	"1"	"NW"	12	3	"incon_l"	"c"	"c"	"1"	0.406275	"SE"	0	0	0	0	0.4339483	-0.0276733	"Flanker"	"Incong"	"NW.SE"	"FZ"	"2"
"224"	"1"	"1"	"1"	"NW"	12	4	"cong_r"	"n"	"n"	"1"	0.351642	"SE"	0	0	0	0	0.390825	-0.039183	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"225"	"1"	"1"	"1"	"NW"	12	5	"cong_l"	"c"	"c"	"1"	0.457592	"SE"	0	0	0	0	0.4105801	0.0470118999999999	"Flanker"	"Cong"	"NW.SE"	"FZ"	"2"
"226"	"1"	"1"	"1"	"W"	12	6	"cong_r"	"n"	"n"	"1"	0.448225	"W"	0	0	0	0	0.390825	0.0574	"Flanker"	"Cong"	"E.W"	"FZ"	"2"
"227"	"1"	"1"	"1"	"W"	12	7	"cong_l"	"c"	"c"	"1"	0.521902	"W"	0	0	0	0	0.4105801	0.1113219	"Flanker"	"Cong"	"E.W"	"FZ"	"2"
"228"	"1"	"1"	"1"	"W"	12	8	"incon_r"	"n"	"n"	"1"	0.403995	"W"	0	0	0	0	0.4346445	-0.0306495	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"229"	"1"	"1"	"1"	"W"	12	9	"incon_r"	"n"	"n"	"1"	0.461334	"W"	0	0	0	0	0.4346445	0.0266895	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"230"	"1"	"1"	"1"	"W"	12	10	"incon_l"	"c"	"c"	"1"	0.439459	"W"	0	0	0	0	0.4339483	0.00551070000000004	"Flanker"	"Incong"	"E.W"	"FZ"	"2"
"231"	"1"	"1"	"1"	"SW"	12	11	"incon_l"	"c"	"c"	"1"	0.424617	"SW"	0	0	0	0	0.4339483	-0.00933129999999993	"Flanker"	"Incong"	"NE.SW"	"FZ"	"2"
"232"	"1"	"1"	"1"	"SW"	12	12	"cong_l"	"c"	"c"	"1"	0.404377	"SW"	0	0	0	0	0.4105801	-0.00620310000000007	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"233"	"1"	"1"	"1"	"SW"	12	13	"incon_l"	"c"	"c"	"1"	0.460714	"SW"	0	0	0	0	0.4339483	0.0267657000000001	"Flanker"	"Incong"	"NE.SW"	"FZ"	"2"
"234"	"1"	"1"	"1"	"SW"	12	14	"cong_r"	"n"	"n"	"1"	0.409235	"SW"	0	0	0	0	0.390825	0.01841	"Flanker"	"Cong"	"NE.SW"	"FZ"	"2"
"235"	"1"	"1"	"1"	"SW"	12	15	"incon_r"	"n"	"n"	"1"	0.531827	"SW"	0	0	0	0	0.4346445	0.0971825000000001	"Flanker"	"Incong"	"NE.SW"	"FZ"	"2"
"236"	"1"	"1"	"1"	"S"	12	16	"cong_r"	"n"	"n"	"1"	0.430491	"S"	0	0	0	0	0.390825	0.039666	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"237"	"1"	"1"	"1"	"S"	12	17	"incon_l"	"c"	"c"	"1"	0.42416	"S"	0	0	0	0	0.4339483	-0.00978829999999997	"Flanker"	"Incong"	"N.S"	"FZ"	"2"
"238"	"1"	"1"	"1"	"S"	12	18	"cong_r"	"n"	"n"	"1"	0.386192	"S"	0	0	0	0	0.390825	-0.004633	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"239"	"1"	"1"	"1"	"S"	12	19	"incon_r"	"n"	"n"	"1"	0.460011	"S"	0	0	0	0	0.4346445	0.0253665	"Flanker"	"Incong"	"N.S"	"FZ"	"2"
"240"	"1"	"1"	"1"	"S"	12	20	"cong_l"	"c"	"c"	"1"	0.405756	"S"	0	0	0	0	0.4105801	-0.00482410000000005	"Flanker"	"Cong"	"N.S"	"FZ"	"2"
"241"	"1"	"1"	"104"	"SW"	13	1	"incon_r"	"n"	"n"	"1"	0.48517	"NE"	2	2	4	3	0.4346445	0.0505255	"Flanker"	"Incong"	"NE.SW"	"LatOc"	"104"
"242"	"1"	"1"	"104"	"SW"	13	2	"cong_r"	"n"	"n"	"1"	0.526488	"NE"	2	2	4	3	0.390825	0.135663	"Flanker"	"Cong"	"NE.SW"	"LatOc"	"104"
"243"	"1"	"1"	"104"	"SW"	13	3	"cong_l"	"c"	"c"	"1"	0.344676	"NE"	2	2	4	3	0.4105801	-0.0659041000000001	"Flanker"	"Cong"	"NE.SW"	"LatOc"	"104"
"244"	"1"	"1"	"104"	"SW"	13	4	"incon_l"	"c"	"c"	"1"	0.434735	"NE"	2	2	4	3	0.4339483	0.000786700000000029	"Flanker"	"Incong"	"NE.SW"	"LatOc"	"104"
"245"	"1"	"1"	"104"	"SW"	13	5	"incon_r"	"n"	"n"	"1"	0.367662	"NE"	2	2	4	3	0.4346445	-0.0669825	"Flanker"	"Incong"	"NE.SW"	"LatOc"	"104"
"246"	"1"	"1"	"104"	"NW"	13	6	"incon_r"	"n"	"n"	"1"	0.563703	"NW"	3	2	6	5	0.4346445	0.1290585	"Flanker"	"Incong"	"NW.SE"	"LatOc"	"104"
"247"	"1"	"1"	"104"	"NW"	13	7	"incon_l"	"c"	"c"	"1"	0.589532	"NW"	3	2	6	5	0.4339483	0.1555837	"Flanker"	"Incong"	"NW.SE"	"LatOc"	"104"
"248"	"1"	"1"	"104"	"NW"	13	8	"cong_r"	"n"	"n"	"1"	0.567385	"NW"	3	2	6	5	0.390825	0.17656	"Flanker"	"Cong"	"NW.SE"	"LatOc"	"104"
"249"	"1"	"1"	"104"	"NW"	13	9	"cong_r"	"n"	"n"	"1"	0.562355	"NW"	3	2	6	5	0.390825	0.17153	"Flanker"	"Cong"	"NW.SE"	"LatOc"	"104"
"250"	"1"	"1"	"104"	"NW"	13	10	"cong_l"	"c"	"c"	"1"	0.62009	"NW"	3	2	6	5	0.4105801	0.2095099	"Flanker"	"Cong"	"NW.SE"	"LatOc"	"104"
"251"	"1"	"1"	"104"	"S"	13	11	"incon_r"	"n"	"n"	"1"	0.614511	"S"	5	2	7	5	0.4346445	0.1798665	"Flanker"	"Incong"	"N.S"	"LatOc"	"104"
"252"	"1"	"1"	"104"	"S"	13	12	"incon_l"	"c"	"c"	"1"	0.672128	"S"	5	2	7	5	0.4339483	0.2381797	"Flanker"	"Incong"	"N.S"	"LatOc"	"104"
"253"	"1"	"1"	"104"	"S"	13	13	"cong_l"	"c"	"c"	"1"	0.649881	"S"	5	2	7	5	0.4105801	0.2393009	"Flanker"	"Cong"	"N.S"	"LatOc"	"104"
"254"	"1"	"1"	"104"	"S"	13	14	"cong_l"	"c"	"c"	"1"	0.675482	"S"	5	2	7	5	0.4105801	0.2649019	"Flanker"	"Cong"	"N.S"	"LatOc"	"104"
"255"	"1"	"1"	"104"	"S"	13	15	"cong_r"	"n"	"n"	"1"	0.68576	"S"	5	2	7	5	0.390825	0.294935	"Flanker"	"Cong"	"N.S"	"LatOc"	"104"
"256"	"1"	"1"	"104"	"W"	13	16	"cong_r"	"n"	"n"	"1"	0.544166	"E"	3	2	3	5	0.390825	0.153341	"Flanker"	"Cong"	"E.W"	"LatOc"	"104"
"257"	"1"	"1"	"104"	"W"	13	17	"cong_l"	"c"	"c"	"1"	0.506231	"E"	3	2	3	5	0.4105801	0.0956508999999999	"Flanker"	"Cong"	"E.W"	"LatOc"	"104"
